event_id,event_text_vector,STRAT_ ashburton formation,STRAT_ brockman iron formation,STRAT_ capricorn formation,STRAT_ cawse monzogranite,STRAT_ corboy formation,STRAT_ dales gorge member,STRAT_ duck creek dolomite,STRAT_ emull gabbro,STRAT_ gorge creek group,STRAT_ hamersley group,STRAT_ horseshoe formation,STRAT_ kambalda komatiite,STRAT_ kilba granite,STRAT_ kimberley group,STRAT_ king leopold sandstone,STRAT_ koongie park formation,STRAT_ lamboo ultramafics,STRAT_ lunnon basalt,STRAT_ marda complex,STRAT_ minerie formation,STRAT_ morrissey metamorphic suite,STRAT_ mount mcgrath formation,STRAT_ mount newman member,STRAT_ napier formation,STRAT_ narracoota formation,STRAT_ o'donnell formation,STRAT_ pincunah hill formation,STRAT_ ravelstone formation,STRAT_ robe pisolite,STRAT_ van emmerick conglomerate,STRAT_ welcome well formation,STRAT_ whitewater volcanics,STRAT_ yandicoogina shale members,STRAT_ashburton formation,STRAT_bangemall group,STRAT_bangemall supergroup,STRAT_binneringie dyke,STRAT_bow river granite,STRAT_brockman iron formation,STRAT_bulong complex,STRAT_capricorn formation,STRAT_capricorn formations,STRAT_carson volcanics,STRAT_dales gorge member,STRAT_devon consols basalt,STRAT_dirk hartog formation,STRAT_edmund group,STRAT_emull gabbro,STRAT_gascoyne complex,STRAT_gindalbie formation,STRAT_greenstone belt,STRAT_greenstone belts,STRAT_hamersley group,STRAT_jillawarra formation,STRAT_kambalda komatiite,STRAT_kangaroo caves formation,STRAT_koongie park formation,STRAT_labouchere formation,STRAT_lamboo complex,STRAT_lamboo ultramafics,STRAT_millidie creek formation,STRAT_mount abbott lamproite,STRAT_nammuldi member,STRAT_o'donnell formation,STRAT_olympio formation,STRAT_paddy market formation,STRAT_pentecost sandstone,STRAT_pillara limestone,STRAT_ravelstone formation,STRAT_robe pisolite,STRAT_sally downs supersuite,STRAT_spring well complex,STRAT_tickalara metamorphics,STRAT_unknown,STRAT_welcome well complex,STRAT_woongarra volcanics,STRAT_wyloo group,STRAT_yarlarweelor gneiss complex,ROCK_ alluvium,ROCK_ amphibolite,ROCK_ amphibolites,ROCK_ andesite,ROCK_ banded iron formation,ROCK_ banded iron formations,ROCK_ basalt,ROCK_ basaltic,ROCK_ basaltic andesite,ROCK_ basalts,ROCK_ batholith,ROCK_ bauxite,ROCK_ bedrock,ROCK_ bif,ROCK_ bifs,ROCK_ black shales,ROCK_ breccia,ROCK_ calc silicate rocks,ROCK_ calcrete,ROCK_ carbonate rocks,ROCK_ chert,ROCK_ cherts,ROCK_ chlorite amphibolite,ROCK_ chromitite,ROCK_ clay,ROCK_ clays,ROCK_ claystone,ROCK_ colluvium,ROCK_ colluviums,ROCK_ conglomerate,ROCK_ dacite,ROCK_ dolerite,ROCK_ duricrust,ROCK_ eolian sand,ROCK_ felsic schist,ROCK_ felsic volcanic rock,ROCK_ felsic volcanic rocks,ROCK_ felsic volcaniclastic rocks,ROCK_ felsic volcanics,ROCK_ ferricrete,ROCK_ gabbro,ROCK_ gabbroic rocks,ROCK_ gossan,ROCK_ granite,ROCK_ granite greenstone,ROCK_ granites,ROCK_ granitic rocks,ROCK_ granitoid,ROCK_ granitoids,ROCK_ granules,ROCK_ gravel,ROCK_ gravels,ROCK_ greenstone,ROCK_ greenstones,ROCK_ greywacke,ROCK_ hematite gravels,ROCK_ host rock,ROCK_ host rocks,ROCK_ igneous rocks,ROCK_ iron formation,ROCK_ iron gravel,ROCK_ kimberlite,ROCK_ kimberlites,ROCK_ komatiite,ROCK_ komatiitic basalt,ROCK_ komatiitic basalts,ROCK_ lag,ROCK_ lamproite,ROCK_ lamproites,ROCK_ laterite,ROCK_ laterites,ROCK_ lateritic duricrust,ROCK_ limestone,ROCK_ mafic rock,ROCK_ mafic schists,ROCK_ metabasalts,ROCK_ metaconglomerate,ROCK_ metamorphic rocks,ROCK_ metasandstone,ROCK_ metasedimentary,ROCK_ metasedimentary rocks,ROCK_ metasedimentary sequence,ROCK_ metasomatic,ROCK_ micaceous schist,ROCK_ migmatite,ROCK_ mixed,ROCK_ monzogranite,ROCK_ mudstone,ROCK_ pegmatites,ROCK_ peridotite,ROCK_ pisolite,ROCK_ porphyry,ROCK_ pyroclastic rocks,ROCK_ quartz veins,ROCK_ quartzite,ROCK_ regolith,ROCK_ rhyolite,ROCK_ sand,ROCK_ sands,ROCK_ sandstone,ROCK_ sandstones,ROCK_ saprolite,ROCK_ schist,ROCK_ schists,ROCK_ sediment,ROCK_ sedimentary rocks,ROCK_ sedimentary sequence,ROCK_ sediments,ROCK_ serpentinite,ROCK_ shales,ROCK_ silcrete,ROCK_ silt,ROCK_ siltstone,ROCK_ siltstones,ROCK_ skarn,ROCK_ slate,ROCK_ syenite,ROCK_ talc carbonate,ROCK_ tuff,ROCK_ tuffaceous sediments,ROCK_ tuffs,ROCK_ ultramafic volcanic rocks,ROCK_ unknown,ROCK_ variolites,ROCK_ volcanic rocks,ROCK_ volcaniclastic rocks,ROCK_ volcaniclastic sediments,ROCK_alluvium,ROCK_amphibolite,ROCK_andesite,ROCK_banded iron formation,ROCK_banded iron formations,ROCK_basalt,ROCK_basalts,ROCK_bauxite,ROCK_bedrock,ROCK_bif,ROCK_bifs,ROCK_black shale,ROCK_boundstone,ROCK_breccia,ROCK_breccias,ROCK_calcarenite,ROCK_calcrete,ROCK_carbonate sediments,ROCK_chert,ROCK_cherts,ROCK_chromitite,ROCK_clay,ROCK_colluvium,ROCK_conglomerate,ROCK_dolerite,ROCK_dunites,ROCK_duricrust,ROCK_evaporite,ROCK_felsic schists,ROCK_felsic volcanics,ROCK_ferricrete,ROCK_gabbro,ROCK_gneiss,ROCK_gossan,ROCK_gossans,ROCK_granite,ROCK_granite greenstone,ROCK_granitic rock,ROCK_granitoid,ROCK_granitoids,ROCK_gravel,ROCK_gravels,ROCK_greenschist,ROCK_greenstone,ROCK_greenstone rocks,ROCK_greenstones,ROCK_hardpan,ROCK_host rock,ROCK_igneous mafic volcanics,ROCK_intrusive rocks,ROCK_iron formation,ROCK_iron formations,ROCK_kimberlitic rocks,ROCK_komatiite,ROCK_komatiites,ROCK_lamproite,ROCK_lamproites,ROCK_laterite,ROCK_limestone,ROCK_mafic rocks,ROCK_mafic schist,ROCK_mafic schists,ROCK_mafic volcanic rocks,ROCK_marble,ROCK_marine sediments,ROCK_metabasalts,ROCK_metamorphic rocks,ROCK_metapelite,ROCK_metasandstone,ROCK_metasedimentary,ROCK_metasedimentary rocks,ROCK_metasomatic,ROCK_monzogranite,ROCK_nodules,ROCK_pegmatites,ROCK_phyllites,ROCK_plastic,ROCK_porphyry,ROCK_pyroxenites,ROCK_quartz syenite,ROCK_quartz vein,ROCK_quartz veins,ROCK_regolith,ROCK_sand,ROCK_sands,ROCK_sandstones,ROCK_saprolite,ROCK_schist,ROCK_schists,ROCK_sediment,ROCK_sedimentary rocks,ROCK_sedimentary sequence,ROCK_sediments,ROCK_serpentinites,ROCK_shale,ROCK_siltstone,ROCK_syenite,ROCK_turbidites,ROCK_unknown,ROCK_volcanic breccias,ROCK_volcaniclastic rocks,LOCATION_ abydos,LOCATION_ albany,LOCATION_ argyle,LOCATION_ argyle diamond mine,LOCATION_ ashburton basin,LOCATION_ atlas iron,LOCATION_ australia,LOCATION_ balagundi,LOCATION_ bangemall basin,LOCATION_ boorara,LOCATION_ boulder,LOCATION_ broad arrow,LOCATION_ brockman,LOCATION_ broome,LOCATION_ bryah basin,LOCATION_ bulong,LOCATION_ bunbury,LOCATION_ calais,LOCATION_ capricorn,LOCATION_ carnarvon basin,LOCATION_ carnilya,LOCATION_ carosue dam,LOCATION_ coolgardie,LOCATION_ dales gorge,LOCATION_ dampier,LOCATION_ east lode,LOCATION_ east pilbara,LOCATION_ eastern goldfields superterrane,LOCATION_ esperance,LOCATION_ fraser,LOCATION_ galena,LOCATION_ gascoyne,LOCATION_ gascoyne province,LOCATION_ genesis,LOCATION_ gindalbie,LOCATION_ gindalbie terrane,LOCATION_ goldfields,LOCATION_ great southern,LOCATION_ grey,LOCATION_ halls creek,LOCATION_ halls creek orogen,LOCATION_ hamersley,LOCATION_ homestead,LOCATION_ jimberlana dyke,LOCATION_ kalgoorlie,LOCATION_ kalgoorlie terrane,LOCATION_ kambalda,LOCATION_ kanowna,LOCATION_ kimberley,LOCATION_ king leopold,LOCATION_ kununurra,LOCATION_ kurnalpi,LOCATION_ leinster,LOCATION_ leonora,LOCATION_ long,LOCATION_ margaret river,LOCATION_ mcleay,LOCATION_ mount monger,LOCATION_ mukinbudin,LOCATION_ napier range,LOCATION_ newman,LOCATION_ norseman,LOCATION_ nullagine,LOCATION_ paraburdoo,LOCATION_ pardoo,LOCATION_ perseverance,LOCATION_ perth,LOCATION_ pilbara,LOCATION_ pilbara region,LOCATION_ port hedland,LOCATION_ quairading,LOCATION_ ravensthorpe,LOCATION_ savannah,LOCATION_ south australia,LOCATION_ south west,LOCATION_ southwest,LOCATION_ victor,LOCATION_ victoria,LOCATION_ western australia,LOCATION_ widgiemooltha,LOCATION_ wiluna,LOCATION_ wiluna gold mine,LOCATION_ wodgina,LOCATION_ yarri,LOCATION_ yilgarn block,LOCATION_ yilgarn craton,LOCATION_ york,LOCATION_abydos,LOCATION_ashburton basin,LOCATION_atlas iron,LOCATION_australia,LOCATION_balagundi,LOCATION_bangemall basin,LOCATION_bardoc,LOCATION_boorara,LOCATION_boulder,LOCATION_broad arrow,LOCATION_brockman,LOCATION_broken hill,LOCATION_bryah basin,LOCATION_bulong,LOCATION_calais,LOCATION_capricorn,LOCATION_carnarvon basin,LOCATION_carnilya,LOCATION_dundas,LOCATION_ellendale,LOCATION_forrestania,LOCATION_galena,LOCATION_gamma,LOCATION_gascoyne,LOCATION_genesis,LOCATION_gindalbie,LOCATION_gindalbie terrane,LOCATION_grey,LOCATION_hamersley,LOCATION_hamersley basin,LOCATION_hamersley province,LOCATION_hamersley range,LOCATION_homestead,LOCATION_jackson,LOCATION_jimberlana dyke,LOCATION_kalgoorlie,LOCATION_kambalda,LOCATION_kellerberrin,LOCATION_kimberley,LOCATION_king leopold,LOCATION_kurnalpi,LOCATION_kurnalpi terrane,LOCATION_laverton,LOCATION_leonora,LOCATION_long,LOCATION_majestic,LOCATION_margaret river,LOCATION_marvel loch,LOCATION_meekatharra,LOCATION_moran,LOCATION_munglinup,LOCATION_murrin murrin,LOCATION_napier range,LOCATION_paraburdoo,LOCATION_pardoo,LOCATION_parkeston,LOCATION_peak hill,LOCATION_perth,LOCATION_pilbara,LOCATION_pilbara block,LOCATION_pilbara craton,LOCATION_quairading,LOCATION_sinclair,LOCATION_south australia,LOCATION_south west,LOCATION_southwest,LOCATION_tom price,LOCATION_unknown,LOCATION_western australia,LOCATION_wiluna,LOCATION_wodgina,LOCATION_yarri,LOCATION_yeelirrie,LOCATION_yilgarn block,LOCATION_yilgarn craton,LOCATION_york,MINERAL_ alluvial gold,MINERAL_ antimony,MINERAL_ asbestos,MINERAL_ biotite,MINERAL_ calcite,MINERAL_ carbonate,MINERAL_ chalcopyrite,MINERAL_ chlorite,MINERAL_ chromite,MINERAL_ copper,MINERAL_ diamond,MINERAL_ diamonds,MINERAL_ dollars,MINERAL_ dolomite,MINERAL_ epidote,MINERAL_ feldspar,MINERAL_ feldspars,MINERAL_ fuchsite,MINERAL_ goethite,MINERAL_ gold,MINERAL_ graphite,MINERAL_ gypsum,MINERAL_ halite,MINERAL_ hematite,MINERAL_ hydrothermal,MINERAL_ ilmenites,MINERAL_ iron,MINERAL_ lead,MINERAL_ magnetite,MINERAL_ manganese,MINERAL_ mica,MINERAL_ monazite,MINERAL_ muscovite,MINERAL_ native gold,MINERAL_ nickel,MINERAL_ oxide,MINERAL_ oxides,MINERAL_ palladium,MINERAL_ plagioclase,MINERAL_ platinum,MINERAL_ prase,MINERAL_ pumpellyite,MINERAL_ pyrite,MINERAL_ pyrope,MINERAL_ pyroxene,MINERAL_ pyrrhotite,MINERAL_ quartz,MINERAL_ sepiolite,MINERAL_ sericite,MINERAL_ silica,MINERAL_ silicate,MINERAL_ silver,MINERAL_ smectite,MINERAL_ sphalerite,MINERAL_ sulphide,MINERAL_ sulphides,MINERAL_ surface gold,MINERAL_ sylvite,MINERAL_ talc,MINERAL_ zinc,MINERAL_ zircon,MINERAL_amphibole,MINERAL_apatite,MINERAL_arsenic,MINERAL_asbestos,MINERAL_biotite,MINERAL_carbonate,MINERAL_carbonates,MINERAL_carnotite,MINERAL_chalcedony,MINERAL_chromite,MINERAL_chromium,MINERAL_copper,MINERAL_diamond,MINERAL_diamonds,MINERAL_dolomite,MINERAL_dolomites,MINERAL_garnets,MINERAL_goethite,MINERAL_gold,MINERAL_graphite,MINERAL_hematite,MINERAL_iron,MINERAL_irons,MINERAL_jaspers,MINERAL_kaolin,MINERAL_magnetite,MINERAL_martite,MINERAL_nickel,MINERAL_olivine,MINERAL_oxide,MINERAL_pentlandite,MINERAL_platinum,MINERAL_prase,MINERAL_prehnite,MINERAL_pyrite,MINERAL_quartz,MINERAL_salt,MINERAL_salts,MINERAL_scheelite,MINERAL_silica,MINERAL_silver,MINERAL_sulphide,MINERAL_sulphides,MINERAL_sulphur,MINERAL_tremolite,MINERAL_tungsten,MINERAL_unknown,MINERAL_zinc,MINERAL_zircons,ORE_DEPOSIT_ base metal,ORE_DEPOSIT_ base metals,ORE_DEPOSIT_ bedded iron deposits,ORE_DEPOSIT_ channel iron deposit,ORE_DEPOSIT_ channel iron deposits,ORE_DEPOSIT_ cid,ORE_DEPOSIT_ detrital scree deposit,ORE_DEPOSIT_ detrital scree deposits,ORE_DEPOSIT_ dso,ORE_DEPOSIT_ gold deposit,ORE_DEPOSIT_ iron deposits,ORE_DEPOSIT_ iron ore,ORE_DEPOSIT_ lode,ORE_DEPOSIT_ nickel deposits,ORE_DEPOSIT_ nickel sulphide and gold deposits,ORE_DEPOSIT_ pge,ORE_DEPOSIT_ pges,ORE_DEPOSIT_ pgm,ORE_DEPOSIT_ precious metal,ORE_DEPOSIT_ uranium,ORE_DEPOSIT_ uranium deposits,ORE_DEPOSIT_ vhms,ORE_DEPOSIT_ vhms deposits,ORE_DEPOSIT_ vms,ORE_DEPOSIT_ vms deposits,ORE_DEPOSIT_alluvial deposits,ORE_DEPOSIT_base metal,ORE_DEPOSIT_base metals,ORE_DEPOSIT_channel iron deposit,ORE_DEPOSIT_channel iron deposits,ORE_DEPOSIT_cid,ORE_DEPOSIT_colluvial deposits,ORE_DEPOSIT_copper deposits,ORE_DEPOSIT_detrital iron deposits,ORE_DEPOSIT_detrital scree deposit,ORE_DEPOSIT_dso,ORE_DEPOSIT_gold deposit,ORE_DEPOSIT_gold deposits,ORE_DEPOSIT_iron deposits,ORE_DEPOSIT_iron ore,ORE_DEPOSIT_iron ore deposits,ORE_DEPOSIT_limonite,ORE_DEPOSIT_lode,ORE_DEPOSIT_lodes,ORE_DEPOSIT_nickel deposit,ORE_DEPOSIT_nickel deposits,ORE_DEPOSIT_nickel ore,ORE_DEPOSIT_nickel sulphide and gold deposits,ORE_DEPOSIT_nickel sulphide deposit,ORE_DEPOSIT_nickel sulphide deposits,ORE_DEPOSIT_orogenic lode,ORE_DEPOSIT_pge,ORE_DEPOSIT_pges,ORE_DEPOSIT_pgm,ORE_DEPOSIT_precious metal,ORE_DEPOSIT_precious metals,ORE_DEPOSIT_unknown,ORE_DEPOSIT_uranium,ORE_DEPOSIT_uranium deposits,ORE_DEPOSIT_vhms,ORE_DEPOSIT_vms,TIMESCALE_ archaean,TIMESCALE_ cainozoic,TIMESCALE_ famennian,TIMESCALE_ frasnian,TIMESCALE_ mesozoic,TIMESCALE_ paleoproterozoic,TIMESCALE_ proterozoic,TIMESCALE_ quaternary,TIMESCALE_archaean,TIMESCALE_cainozoic,TIMESCALE_devonian,TIMESCALE_mesoproterozoic,TIMESCALE_mesozoic,TIMESCALE_phanerozoic,TIMESCALE_proterozoic,TIMESCALE_tertiary,TIMESCALE_unknown,label
a080918_e9_1443_annual_09_13904956_0,"[-0.65880835  2.0076575  -2.3191159   3.762255   -1.4344177   4.9306645
  1.6886837  -0.62084836  4.9942408  -1.0799506   0.26829022  0.48985445
  1.6411016   0.5565417  -0.0113737   1.1714038   0.07289632  1.0690182
 -4.012175    4.4829173 ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a080918_e9_1443_annual_09_13904956_15,"[-1.0317131   2.780362    2.1162007   1.6282803   0.08371805  4.1309223
  3.6493108  -0.08509292  3.7879333   3.6565332   3.4825418   3.8832393
  0.38869905 -5.7045517  -2.7475028  -0.853937    2.237648    2.455203
 -2.7659729   3.7434502 ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a080918_e9_1443_annual_09_13904956_18,"[-3.6325414   6.233181   -0.20545405  4.883079   -0.28388664  5.366264
  8.769021    0.8533508   4.9466953   4.280792   -1.9763846   4.7488785
  0.2893602  -0.41041926  0.24734852  1.0065603   0.88732886  0.23825783
 -2.570581    6.145531  ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a080918_e9_1443_annual_09_13904956_21,"[-1.6911434   4.5786643  -0.6014996   5.4774303   1.2728794   6.690049
  7.916896   -0.0809268   3.8340583   3.4248166  -0.04364822  4.41177
  4.2011976   3.2868211   3.883768   -4.2853556   2.1328568  -1.4520886
 -2.1727204   5.024985  ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
