filename,anumber,report_type,sentence_count,prop,length
a074978_e27_243a_11031624.json,74978,Annual,267,0.40449438202247223,108
a074979_c61_1998a_callion annual report_15595376.json,74979,Annual,66,0.3181818181818181,21
a074980_mulline_c53_1997_2006a_13960626.json,74980,Annual,65,0.4153846153846154,27
a074980_ni expl report_2006_a_11849244.json,74980,Annual,88,0.36363636363636354,32
a074982_cc_combined_annual_report_2006_11870997.json,74982,Annual,269,0.3420074349442382,92
a074983_meentheenaannual2006_9836921.json,74983,Annual,235,0.48510638297872366,114
a074984_cn_report_annual_2006_doir_16277701.json,74984,Annual,250,0.6800000000000005,170
a074987_c172_06_2006_07apdfbt_9120289.json,74987,Annual,55,0.21818181818181814,12
a074988_e80_3447_jan07_11884306.json,74988,Annual,105,0.3047619047619048,32
a074989_e80_3448_jan07_15844119.json,74989,Annual,105,0.3047619047619048,32
a074990_e70_2561 2007a_13924952.json,74990,Annual,45,0.3111111111111111,14
a074993_p2403827_2006a_final_070507_17739481.json,74993,Annual,59,0.22033898305084745,13
a074994_wongan_group_annual_report_2007_16011949.json,74994,Annual,165,0.5272727272727273,87
a074995_annual report e46-1439 (2006-2007)_12605649.json,74995,Annual,68,0.42647058823529416,29
a074996_e46_562_2006p_12053953.json,74996,Partial Surrender,56,0.37499999999999994,21
a074998_mthope_e30_296_07a_12066599.json,74998,Annual,111,0.3153153153153153,35
a075003_annual 2007 e51_1106_17282091.json,75003,Annual,24,0.625,15
a075004_p16_2123a_2006_17006846.json,75004,Annual,53,0.32075471698113206,17
a075005_p16_2125a_2006_16953165.json,75005,Annual,53,0.32075471698113206,17
a075006_greenfields seismic survey annual report_18114350.json,75006,Annual,196,0.19897959183673472,39
a075007_mw_annrpt_2007_17281929.json,75007,Annual,46,0.4782608695652174,22
a075008_tp_annrpt_2007_13838039.json,75008,Annual,72,0.5000000000000001,36
a075009_c130_2006_2007a_16738505.json,75009,Annual,203,0.5615763546798027,114
a075010_c131_2006_2007a_12278838.json,75010,Annual,168,0.19047619047619047,32
a075011_collurabbie doir annual technical report e38 1777 1778 to june 30th 2007_15510944.json,75011,Annual,191,0.643979057591623,123
a075013_bc_a_2007_15008323.json,75013,Annual,70,0.47142857142857153,33
a075014_p25_1777_2007 report_16520417.json,75014,Annual,87,0.29885057471264376,26
a075015_terringa_e45-2418_30-1477_a_ 2007_6393_14601981.json,75015,Annual,212,0.48584905660377353,103
a075016_a75016_11535743.json,75016,Annual,27,0.3333333333333333,9
a075018_c147-2006 _2006annual report_15221440.json,75018,Annual,32,0.5,16
a075019_2006 betsy bore annual report_15980876.json,75019,Annual,86,0.6279069767441862,54
a075021_caz_cah2006an_c99_1994_15257482.json,75021,Annual,402,0.5323383084577118,214
a075022_mtc_p37_6322_6323_6557_2006an_12481382.json,75022,Annual,68,0.6176470588235294,42
a075023_c215-2006a_15759084.json,75023,Annual,163,0.37423312883435583,61
a075024_e38_1043_2007a_15613563.json,75024,Annual,108,0.40740740740740744,44
a075025_m45_494_653_200612_01_report text_10371979.json,75025,Annual,211,0.3791469194312795,80
a075026_1_bs 251680_1681_2007a_13825623.json,75026,Annual,179,0.2513966480446928,45
a075027_ggw2007 annual_15584992.json,75027,Annual,36,0.3055555555555556,11
a075027_ggw2007 ver_15597475.json,75027,Annual,9,0.6666666666666666,6
a075028_e31_604_2007a_9331292.json,75028,Annual,113,0.4778761061946901,54
a075029_c242_1995_2007a_12314219.json,75029,Annual,892,0.28139013452914835,251
a075030_gv_c19-2005_2007a_11870274.json,75030,Annual,345,0.5623188405797103,194
a075038_e59-935an07_14746294.json,75038,Annual,65,0.35384615384615387,23
a075039_p59-1648an07_16170437.json,75039,Annual,34,0.3823529411764706,13
a075040_e59-1012rr07_14888597.json,75040,Partial Surrender,74,0.2972972972972973,22
a075041_m59-357an07_10215041.json,75041,Annual,63,0.3492063492063492,22
a075042_kp_jv_a_2007_10015321.json,75042,Annual,225,0.3333333333333332,75
a075044_mt padbury annual report_2007_17161554.json,75044,Annual,66,0.5606060606060607,37
a075045_hogans_1192005_2007aa_14551844.json,75045,Annual,151,0.43046357615894026,65
a075048_dingorangegroup-annualreport-31122006_16483837.json,75048,Annual,106,0.6226415094339622,66
a075049_mt casuarina annual report 2007_12945962.json,75049,Annual,107,0.40186915887850466,43
a075050_windy ridge annual report_16921694.json,75050,Annual,63,0.5555555555555555,35
a075051_br_a_2006_14637932.json,75051,Annual,38,0.3421052631578947,13
a075052_wh_a_2006_14614352.json,75052,Annual,40,0.425,17
a075053_e28_1559_ar_2007_16452786.json,75053,Annual,64,0.234375,15
a075054_annual report_e591090_ 2006_11320519.json,75054,Annual,34,0.411764705882353,14
a075055_annual report_e591112_ 2006_16902544.json,75055,Annual,38,0.47368421052631576,18
a075056_e39_1124a_2007_14458167.json,75056,Annual,261,0.4291187739463599,112
a075057_e38_1727_2007a_11731633.json,75057,Annual,135,0.33333333333333337,45
a075061_annuallreporte452175 200607_12404061.json,75061,Annual,8,0.75,6
a075064_c134_2006_2007a_15483786.json,75064,Annual,744,0.40860215053763416,304
a075065_e31_604_2007a_14423845.json,75065,Annual,113,0.4778761061946901,54
a075066_combannrept c11_2007 may07 (final)_16272703.json,75066,Annual,99,0.3737373737373737,37
a075067_e45_2483_a_2006_2007_17382285.json,75067,Annual,62,0.629032258064516,39
a075068_np_2007a_14310058.json,75068,Annual,31,0.1935483870967742,6
a075069_gs_2007a_15307865.json,75069,Annual,35,0.2571428571428572,9
a075070_jp_2006a_14349890.json,75070,Annual,110,0.5000000000000001,55
a075073_laverton_2006a_14452405.json,75073,Annual,76,0.39473684210526316,30
a075073_laverton_exploration_jv_2007_tr1221_13687826.json,75073,Annual,178,0.35393258426966273,63
a075073_w100_laverton_c52002_ar2006_appendix a_13916281.json,75073,Annual,165,0.5333333333333333,88
a075074_mt_morgans_annual2007_tr1225_14020220.json,75074,Annual,65,0.12307692307692308,8
a075075_e38-1648-1650-annualreport-10012006_12747250.json,75075,Annual,46,0.6521739130434782,30
a075076_c133_2006_2007a_14814816.json,75076,Annual,1572,0.3708651399491081,583
a075079_jf_2007a_12619591.json,75079,Annual,55,0.6181818181818183,34
a075081_e28_1063_2006p_10615075.json,75081,Partial Surrender,85,0.19999999999999996,17
a075083_c345_1993_2006a_11213890.json,75083,Annual,118,0.3983050847457627,47
a075084_e28_1062_2006p_11080006.json,75084,Partial Surrender,82,0.29268292682926833,24
a075087_e16_237_partial_surrender_report_17950122.json,75087,Partial Surrender,44,0.49999999999999994,22
a075089_aspmi abbotshall 2006_15673120.json,75089,Annual,637,0.4709576138147559,300
a075090_aspmi everlasting 2006_14102779.json,75090,Annual,942,0.45647558386411885,430
a075091_c90_1999_2007a_rpt_11520385.json,75091,Annual,96,0.3333333333333333,32
a075092_e37_828_2007s_15778307.json,75092,Final Surrender,110,0.29090909090909095,32
a075093_e37_823_2007s_11722427.json,75093,Final Surrender,112,0.28571428571428564,32
a075094_c25_2006_2007a_12578882.json,75094,Annual,117,0.13675213675213674,16
a075095_cg_2007a_15827183.json,75095,Annual,172,0.33139534883720934,57
a075099_ih_c112_1977_2006a_11559301.json,75099,Annual,257,0.6692607003891049,172
a075100_annual report eureka project 2006-2007_14951588.json,75100,Annual,77,0.46753246753246763,36
a075102_e47_956_2007a verification report_11344042.json,75102,Annual,10,0.5,5
a075102_e47_956_2007a_11339727.json,75102,Annual,113,0.4778761061946901,54
a075103_p2800983_2007a_final_070521_11770147.json,75103,Annual,202,0.4950495049504953,100
a075106_sm_2007a_16445639.json,75106,Annual,209,0.18660287081339713,39
a075107_ld_2007a_12299347.json,75107,Annual,128,0.453125,58
a075108_fxr el47-1223 2006a_11856579.json,75108,Annual,97,0.2783505154639175,27
a075110_p27-1575_2007 doir annual report_12078309.json,75110,Annual,234,0.48290598290598324,113
a075112_p27_1576_2007 doir annual report_11889492.json,75112,Annual,104,0.37500000000000006,39
a075113_p27_1578_2007ar_11793761.json,75113,Annual,238,0.4075630252100843,97
a075114_e39_1101 2007 doir annual report_17384951.json,75114,Annual,99,0.2828282828282829,28
a075115_ja_reportann2006_11595457.json,75115,Annual,86,0.5930232558139534,51
a075116_p271673_11723624.json,75116,Annual,30,0.43333333333333335,13
a075117_c832005 ularring rock project 2006 annual_13905309.json,75117,Annual,150,0.6866666666666669,103
a075118_e63_844_2006a_12521976.json,75118,Annual,52,0.4423076923076924,23
a075120_galaxy combined annual report c1272004 - february 2007_14765988.json,75120,Annual,63,0.5079365079365079,32
a075121_np_2006a_12176117.json,75121,Annual,145,0.2689655172413793,39
a075123_widgie_ e15625_07a_12302364.json,75123,Annual,177,0.46892655367231656,83
a075124_annual report 2006 e47_1462_13172480.json,75124,Annual,110,0.13636363636363635,15
a075125_e59_1108_2007_surrender report _2__18118093.json,75125,Partial Surrender,53,0.490566037735849,26
a075126_tu_2007a_17077405.json,75126,Annual,116,0.5948275862068967,69
a075127_ro_2007a_10799715.json,75127,Annual,103,0.42718446601941734,44
a075128_e47_1413_2007a_9525474.json,75128,Annual,122,0.5081967213114756,62
a075129_hr_2007a_12801697.json,75129,Annual,75,0.5599999999999998,42
a075130_ace_a_2007_12240198.json,75130,Annual,90,0.43333333333333324,39
a075131_na_2007a_15206038.json,75131,Annual,118,0.35593220338983045,42
a075132_mb_a_2007_10233794.json,75132,Annual,86,0.4069767441860465,35
a075134_e80_3151_2007a_18521637.json,75134,Annual,97,0.3608247422680411,35
a075137_c135_02_2006amd_12518737.json,75137,Annual,79,0.6075949367088606,48
a075137_mnd verification report_12518005.json,75137,Annual,6,0.5,3
a075138_c135_1995_2006a_14452981.json,75138,Annual,502,0.5478087649402387,275
a075139_p2403518_2007a_final_070405_17608548.json,75139,Annual,179,0.31843575418994413,57
a075140_e31_586_2006p_14844888.json,75140,Partial Surrender,105,0.23809523809523814,25
a075141_c4-2000a07_11708956.json,75141,Annual,58,0.4482758620689655,26
a075141_c4-2000a07_table 1_11714996.json,75141,Annual,4,1.0,4
a075142_e31_552_2006p_15570943.json,75142,Partial Surrender,82,0.20731707317073172,17
a075143_p27_1661a_9815888.json,75143,Annual,289,0.37024221453287176,107
a075144_mt padbury e52_1651annual report2005_06_16315163.json,75144,Annual,115,0.6260869565217392,72
a075145_pd_2007a_16424972.json,75145,Annual,43,0.20930232558139533,9
a075146_c135_2006a_16655746.json,75146,Annual,434,0.5230414746543783,227
a075147_ann_rept e15_880 2007_11843538.json,75147,Annual,35,0.7428571428571429,26
a075150_annual exploration report for e74-345 at forrestaniasouth 2006_11572994.json,75150,Annual,97,0.6391752577319588,62
a075151_mp m77-406 2007a_12940636.json,75151,Annual,263,0.4220532319391632,111
a075153_annual report e09_1221 (2006-2007)_11406330.json,75153,Annual,57,0.6140350877192983,35
a075154_p27_1519_16792938.json,75154,Annual,45,0.5333333333333333,24
a075155_appendixiii_sampling&analysis_11400052.json,75155,Annual,78,0.25641025641025644,20
a075155_c268_1994_2007a_11395617.json,75155,Annual,27,0.6666666666666666,18
a075156_srd_c277_1997_2006an_17183872.json,75156,Annual,55,0.5636363636363637,31
a075157_orb_m24_556_2006an_11165825.json,75157,Annual,39,0.23076923076923078,9
a075158_bn_a_2006_11094753.json,75158,Annual,87,0.3793103448275863,33
a075158_wedgetail logging system and codes jan 2007_11083918.json,75158,Annual,156,0.17307692307692307,27
a075159_e37_822 first annual report pe 04042007_17130420.json,75159,Annual,111,0.5765765765765767,64
a075160_sholl east m47 288 ar 2007_10885505.json,75160,Annual,61,0.24590163934426232,15
a075161_annual report m 59-358 2007_14437780.json,75161,Annual,48,0.3333333333333333,16
a075162_chr_c241_1995_2006an_15408855.json,75162,Annual,45,0.17777777777777776,8
a075163_hydengroup_annual_report_2007_15605534.json,75163,Annual,98,0.44897959183673475,44
a075166_e31-454a07_19097507.json,75166,Annual,22,0.6818181818181818,15
a075167_20070516mc_crar_17260626.json,75167,Annual,80,0.575,46
a075168_e28-1092a07_10403522.json,75168,Annual,24,0.375,9
a075169_c66-2002a06_10271547.json,75169,Annual,533,0.2401500938086303,128
a075169_c66-2002a06_assay_method_guide_10266871.json,75169,Annual,319,0.13793103448275856,44
a075170_e80-3134a06_18059905.json,75170,Annual,20,0.2,4
a075171_e80-3133a07_18698643.json,75171,Annual,16,0.25,4
a075172_mikado_ann_06_15946257.json,75172,Annual,54,0.3333333333333333,18
a075173_thaduna c144_2005_2007a_17096612.json,75173,Annual,173,0.6589595375722545,114
a075174_c402_1996_2007a_17787107.json,75174,Annual,79,0.3417721518987342,27
a075175_e51_1074_2007p_16489609.json,75175,Partial Surrender,114,0.39473684210526305,45
a075176_nam_report_text_2007a_14762593.json,75176,Annual,301,0.5182724252491698,156
a075177_kw_e77-1093_2007a_10275858.json,75177,Annual,181,0.5082872928176797,92
a075178_308 07 annual report_14944162.json,75178,Annual,68,0.17647058823529413,12
a075179_combined annual report may 07_16291985.json,75179,Annual,84,0.16666666666666666,14
a075180_kukerin_annual_report_2007_14256686.json,75180,Annual,100,0.5900000000000003,59
a075181_biblio data sheet for wheatley 2007 ann rept_10338805.json,75181,Annual,6,0.6666666666666666,4
a075181_e70-2608_2007a_report_10339006.json,75181,Annual,121,0.6611570247933884,80
a075183_e29-490a_06_16617937.json,75183,Annual,255,0.42352941176470604,108
a075184_c19_2006_2007a_14966736.json,75184,Annual,546,0.26739926739926745,146
a075185_k203-6_c108-2001_a_ 2007_ 6394_10950524.json,75185,Annual,175,0.45714285714285724,80
a075190_c93_2006_2006a_17139374.json,75190,Annual,156,0.3717948717948717,58
a075191_c96_2006_2006a_17001203.json,75191,Annual,118,0.28813559322033894,34
a075192_c89_2006_2006a_16862059.json,75192,Annual,118,0.2542372881355932,30
a075193_p26_3094_2006a_16792827.json,75193,Annual,81,0.2839506172839506,23
a075194_e31_645_2006a_11791424.json,75194,Annual,153,0.3529411764705881,54
a075195_c86_2006_2006a_11753575.json,75195,Annual,91,0.15384615384615385,14
a075196_e31_703_2006a_16718507.json,75196,Annual,136,0.338235294117647,46
a075197_bm_2007a_14914817.json,75197,Annual,295,0.15932203389830513,47
a075198_2007 combined annual report doolgunna c164_2005_12926327.json,75198,Annual,110,0.5181818181818183,57
a075199_2007 combined annual report ur_c1512005_2007a_16928386.json,75199,Annual,56,0.25,14
a075200_2007 combined annual report yannarie c145_2005_17126075.json,75200,Annual,262,0.26335877862595414,69
a075203_mhp_a_m39_845_2007_13771698.json,75203,Annual,166,0.2530120481927711,42
a075205_c314_1992_2006_16576219.json,75205,Annual,50,0.4,20
a075206_tr_a_2007_12819567.json,75206,Annual,1766,0.37542468856172084,663
a075207_30-1478_c204-2006_weenoo_a_ 2007_ 6395_16378554.json,75207,Annual,375,0.41333333333333383,155
a075208_e47_1075 2006 2007 annual report_16425190.json,75208,Annual,169,0.4792899408284022,81
a075209_bb_a_el702752_11053346.json,75209,Annual,215,0.34883720930232565,75
a075210_buck_a_ el12_1_2007_11292066.json,75210,Annual,293,0.13310580204778155,39
a075211_mt marmion project combined atr 2007_16243698.json,75211,Annual,107,0.32710280373831774,35
a075214_m15 512 doir annual report 2007_10544189.json,75214,Annual,83,0.3493975903614458,29
a075215_gw_2007a_15984971.json,75215,Annual,36,0.44444444444444436,16
a075216_maroochydore combined annual report c162_1996 for 2007_14222653.json,75216,Annual,46,0.4347826086956522,20
a075217_e52_1771_2006a_16990001.json,75217,Annual,105,0.380952380952381,40
a075218_kalumburu west annual report 2007_15775246.json,75218,Annual,69,0.5072463768115941,35
a075219_cb_2006a_11704571.json,75219,Annual,97,0.3917525773195876,38
a075220_mtd_e521821_ar_2007_14949300.json,75220,Annual,96,0.3125,30
a075221_e38_1696a_15512210.json,75221,Annual,256,0.41796875,107
a075222_e16-295a_07_16789020.json,75222,Annual,272,0.42647058823529405,116
a075223_analysis of historical sampling at cookes hill_15600586.json,75223,Annual,18,0.8333333333333335,15
a075223_annual report e45_1562 2007_15611497.json,75223,Annual,59,0.35593220338983045,21
a075225_e45_2769_2007a_15205374.json,75225,Annual,35,0.4,14
a075226_e46_676_2007a_15005733.json,75226,Annual,35,0.4285714285714286,15
a075228_die hardy verification report 2006_12482379.json,75228,Annual,7,0.8571428571428571,6
a075228_dieh_04_2006apdf_12464577.json,75228,Annual,38,0.605263157894737,23
a075229_kp_2007a_23 april 07_11476262.json,75229,Annual,145,0.5517241379310344,80
a075232_verification report_15069107.json,75232,Annual,14,0.2857142857142857,4
a075232_w128_ch_c157_2005_ar2007_15069811.json,75232,Annual,172,0.33720930232558133,58
a075233_e69_2078 brooks soak uranium project report 0507_14924903.json,75233,Annual,45,0.5333333333333332,24
a075234_dp_a_2007_16156017.json,75234,Annual,139,0.3669064748201437,51
a075235_mmp_a_m39_758_report_2007_14659255.json,75235,Annual,159,0.3333333333333333,53
a075237_ep_a_all_2007_10582280.json,75237,Annual,315,0.2793650793650792,88
a075238_m80_247_2007a_12510412.json,75238,Annual,82,0.548780487804878,45
a075240_nanicupbridge_2007_10875727.json,75240,Annual,80,0.6125,49
a075241_06fields_find_ann_rpt_16216261.json,75241,Annual,129,0.6744186046511629,87
a075242_abnth_ann_07_14846096.json,75242,Annual,263,0.38022813688212903,100
a075242_white flag lake flora survey_14851125.json,75242,Annual,79,0.34177215189873417,27
a075243_siberianth_c782005_2007a_final_070612_16755871.json,75243,Annual,255,0.2823529411764707,72
a075245_el52_1919_annualreport2006_14676274.json,75245,Annual,108,0.6111111111111112,66
a075246_el52_1920_annualreport2006_14555030.json,75246,Annual,108,0.6111111111111113,66
a075247_el52_1921_annualreport2006_14503025.json,75247,Annual,107,0.6448598130841121,69
a075248_c151_2006_2007a_14768310.json,75248,Annual,88,0.40909090909090895,36
a075251_mineral exploration report uaroo june 2007_10852833.json,75251,Non-statutory,50,0.7000000000000002,35
a075253_p2403828_2006a_final_070507_16195689.json,75253,Annual,59,0.22033898305084745,13
a075256_pinnacles combined exploration report 2006_15214637.json,75256,Annual,203,0.4876847290640392,99
a075257_e38_1809 annual technical report_10517032.json,75257,Annual,35,0.2571428571428571,9
a075262_junction south_ann_2007 complete_14905431.json,75262,Annual,54,0.2777777777777778,15
a075263_lady grace project 07 annual report_070608_11906546.json,75263,Annual,145,0.3310344827586206,48
a075264_m26_248_2006_15203740.json,75264,Annual,42,0.38095238095238093,16
a075265_m26_409_2006_16454445.json,75265,Annual,44,0.38636363636363635,17
a075266_e47_1129_2007_annual_17756107.json,75266,Annual,84,0.20238095238095233,17
a075269_e70_2718_2007a_17153032.json,75269,Annual,29,0.48275862068965514,14
a075270_e51_1059_2007a_12342326.json,75270,Annual,72,0.3333333333333333,24
a075271_e51_1061_2007a_12209024.json,75271,Annual,72,0.3333333333333333,24
a075272_e51_1112_2007a_12051029.json,75272,Annual,72,0.3333333333333333,24
a075273_md_2007a_17886574.json,75273,Annual,533,0.6303939962476546,336
a075274_e29_580_2007a _9875691.json,75274,Annual,207,0.39613526570048313,82
a075275_bonnievale_e150682_c124_2006_2007a_rpt_10288840.json,75275,Annual,93,0.41935483870967727,39
a075276_c43-2005 annual report 2007 p26-3151-3162_14506744.json,75276,Annual,129,0.4651162790697674,60
a075280_c101_2202_2006_14813510.json,75280,Annual,54,0.16666666666666666,9
a075281_m12348 partial surrender e52-1583_11132389.json,75281,Partial Surrender,44,0.18181818181818182,8
a075283_0051-2007-02_12774365.json,75283,Annual,1453,0.2945629731589819,428
a075284_partial surrender e52-1589_2007_18342062.json,75284,Partial Surrender,41,0.2195121951219512,9
a075285_odonnell range e80-3317 2007 annual report_16565773.json,75285,Annual,191,0.6649214659685865,127
a075286_c482_94_2007a_11644322.json,75286,Annual,27,0.4074074074074074,11
a075287_c292007_a2007_report_15188838.json,75287,Annual,783,0.1008939974457216,79
a075288_yh_c49-2006_2007a_combined_14241805.json,75288,Annual,59,0.5084745762711864,30
a075288_yh_c49-2006_2007a_verification report_14243218.json,75288,Annual,4,1.0,4
a075289_e25_203_2007a_15986735.json,75289,Annual,50,0.32,16
a075290_m15_748_2007a_17677140.json,75290,Annual,52,0.3653846153846155,19
a075291_e47_1163_2007a_12641237.json,75291,Annual,174,0.14942528735632188,26
a075292_c66-2005_combined_2006_2007 annual report_11797830.json,75292,Annual,67,0.582089552238806,39
a075293_durokoppin (hines hill) e70-2847 annual_11926958.json,75293,Annual,17,0.47058823529411764,8
a075295_c153_2006_p16_2241_2242_2243_text2007s_16362095.json,75295,Final Surrender,41,0.36585365853658536,15
a075296_m16_187_2007a_16650864.json,75296,Annual,103,0.407766990291262,42
a075299_e51_1066 annual technical report ending 20070223_17101691.json,75299,Annual,57,0.45614035087719296,26
a075300_wheatley combined atr 2007_9829101.json,75300,Annual,77,0.3766233766233767,29
a075301_m26-782_2006_2007a_9960591.json,75301,Annual,74,0.41891891891891897,31
a075303_07 06 15 annual report m30-55 2006_14422139.json,75303,Annual,48,0.6458333333333333,31
a075305_biblio data sheet for warroora 2007 ann rept_14912766.json,75305,Annual,8,0.625,5
a075305_e08-1523_2007a_report_14913482.json,75305,Annual,289,0.4602076124567472,133
a075306_c175_94_2007a_14921535.json,75306,Annual,166,0.09036144578313253,15
a075307_western creek e52-1483 ann rpt 07_12881943.json,75307,Annual,59,0.711864406779661,42
a075308_beasley ck ann rep feb07_16082336.json,75308,Annual,247,0.5303643724696356,131
a075309_e452287_2007a_14391358.json,75309,Annual,74,0.4729729729729731,35
a075310_e29_0586a_07_11433518.json,75310,Annual,269,0.40520446096654267,109
a075311_m45_511 annual rept09_2006_11878017.json,75311,Annual,31,0.25806451612903225,8
a075312_yar_2006a_17807344.json,75312,Annual,180,0.4944444444444445,89
a075313_atr_e47_1130_2007a_18241327.json,75313,Annual,244,0.31967213114754117,78
a075313_e47_1130_2007_annual_18236914.json,75313,Annual,81,0.2962962962962963,24
a075314_e70_2359_2007a_14204425.json,75314,Annual,56,0.14285714285714285,8
a075315_c87_2005_2007f_16084988.json,75315,Final Surrender,54,0.4444444444444445,24
a075317_annual report_garnet07_13930514.json,75317,Annual,234,0.47435897435897467,111
a075318_e29_495_2006_07_annual_report_15291209.json,75318,Annual,172,0.4941860465116278,85
a075319_e28_1563a_07_15911776.json,75319,Annual,273,0.43956043956043966,120
a075323_e53_1164 first annual report pe26 april 2007_12718216.json,75323,Annual,97,0.5567010309278352,54
a075324_p24_3859a_07_14772449.json,75324,Annual,275,0.42181818181818215,116
a075326_p24_3065_2005_ verification report fin2_11724399.json,75326,Annual,19,0.42105263157894735,8
a075326_p24_3065_2006_a _11717856.json,75326,Annual,470,0.5510638297872346,259
a075327_porphryry north combined report 2007_9808712.json,75327,Annual,53,0.8490566037735848,45
a075328_annual report e53-1178 2006_11500102.json,75328,Annual,150,0.5666666666666667,85
a075331_e29_581_2007a_17527788.json,75331,Annual,133,0.45112781954887216,60
a075341_e38_948_2007a_17221093.json,75341,Annual,183,0.43715846994535534,80
a075342_tr1208_a_2007_12266337.json,75342,Annual,61,0.1639344262295082,10
a075343_e52_1865_2006a_14600157.json,75343,Annual,86,0.5697674418604652,49
a075344_e69_2075 condabina south uranium project report 0607_11254241.json,75344,Annual,46,0.5652173913043478,26
a075345_c125_2004_2007a_14419765.json,75345,Annual,3323,0.380981041227804,1266
a075346_bs_2007a_11018676.json,75346,Annual,261,0.4022988505747124,105
a075347_bag_2007a_14526688.json,75347,Annual,123,0.42276422764227645,52
a075348_2009111812532591_9425789.json,75348,Annual,84,0.6428571428571428,54
a075349_e80_3168_2007a_12787034.json,75349,Annual,39,0.3333333333333333,13
a075350_hp_a_report_m39_717_2006_15868787.json,75350,Annual,395,0.26835443037974716,106
a075351_westonia23 report on jilbadgie tenement e 77-1132 june 200_11454298.json,75351,Annual,38,0.2631578947368421,10
a075352_ep_a_report_e39_703_2007_10702932.json,75352,Annual,141,0.276595744680851,39
a075353_buc_as_2007_16511272.json,75353,Final Surrender,47,0.4680851063829787,22
a075354_e27_291ar final_10629043.json,75354,Annual,242,0.4173553719008267,101
a075355_darkanannualreport2007_10602682.json,75355,Annual,51,0.5490196078431373,28
a075356_c32-1999 a07_10600481.json,75356,Annual,117,0.3931623931623932,46
a075357_md_a_report_p37_4201_2007_16936181.json,75357,Annual,190,0.35789473684210515,68
a075358_e28_1417_2006a_10528837.json,75358,Annual,162,0.43827160493827133,71
a075359_c46_2006_2007a_11696347.json,75359,Annual,168,0.33333333333333326,56
a075360_mt agnes e8_1228 annual report2007_12369458.json,75360,Annual,226,0.6681415929203546,151
a075361_c69-2003_2007a_10819276.json,75361,Annual,236,0.5296610169491527,125
a075363_p15_4639_07a_10011038.json,75363,Annual,93,0.6774193548387093,63
a075364_p15_4639_06a_16875000.json,75364,Annual,102,0.6176470588235297,63
a075365_widge_p154638_07a_16804060.json,75365,Annual,96,0.6770833333333336,65
a075366_p15_4638_06a_16505236.json,75366,Annual,101,0.6237623762376241,63
a075367_boyup_combined_annual_report_el70_102_231_16641488.json,75367,Annual,295,0.25084745762711874,74
a075368_annual report 2006-07_14986990.json,75368,Annual,185,0.34594594594594597,64
a075369_annual mineral exploration all 2006-7_15776777.json,75369,Annual,1255,0.5171314741035873,649
a075369_title page and doir bibliographic data sheet_16660067.json,75369,Annual,12,0.5833333333333333,7
a075370_e70_2853_2007a_11230561.json,75370,Annual,50,0.22,11
a075372_bazco reporte04-1392 from 06-07_15524601.json,75372,Annual,31,0.29032258064516125,9
a075373_abydos_cmbned report 06_07_14511871.json,75373,Annual,97,0.42268041237113396,41
a075374_abydos_annual report_e452496_16821526.json,75374,Annual,41,0.43902439024390244,18
a075375_ashburton 2007 annual report_16118990.json,75375,Annual,137,0.4890510948905107,67
a075376_atr_2007_c296_1996_final_16721632.json,75376,Annual,132,0.2575757575757576,34
a075378_el39_930annualreport2007_17765415.json,75378,Annual,184,0.23913043478260862,44
a075379_atr_2007_e80_2359_final_12561221.json,75379,Annual,62,0.8387096774193546,52
a075380_atr_2007_e80_2232_final_16997574.json,75380,Annual,134,0.6716417910447761,90
a075381_e69_2090_2006a_16624312.json,75381,Annual,138,0.4057971014492753,56
a075382_e69_2091_2006a_16550883.json,75382,Annual,172,0.43604651162790686,75
a075383_e69_2092_2006a_16356505.json,75383,Annual,177,0.45197740112994367,80
a075385_hn_a_report_m38_218_2007_15562531.json,75385,Annual,57,0.42105263157894735,24
a075389_appendix 3 petrogaphy_14181802.json,75389,Annual,57,0.3333333333333333,19
a075389_atr e70_2469 moly jv_14169436.json,75389,Annual,65,0.47692307692307695,31
a075390_m12057 annual report 2007 e29-415_15824829.json,75390,Annual,145,0.5724137931034482,83
a075391_kp_a_report_e39_1107_2007_11282620.json,75391,Annual,178,0.3876404494382021,69
a075392_c28_2006_2007a_10127545.json,75392,Annual,351,0.24501424501424496,86
a075392_es_apendix4_2007a_10147299.json,75392,Annual,53,0.11320754716981132,6
a075395_lakeway_c47_2007_07a_16131066.json,75395,Annual,98,0.5612244897959182,55
a075396_a141_report_12114527.json,75396,Annual,229,0.18340611353711792,42
a075396_annual exploration report for gswa c195-2006 ravensthorpe 2006_14253749.json,75396,Annual,787,0.1473951715374842,116
a075397_gdsmn_c144_2006_2007_11414677.json,75397,Annual,108,0.6203703703703705,67
a075398_t15240_capelgroup_ar_2007_10919529.json,75398,Annual,293,0.4368600682593853,128
a075399_surrender report e70-2779_15830485.json,75399,Final Surrender,52,0.5576923076923077,29
a075400_maydayn_ann_07_12693911.json,75400,Annual,102,0.5294117647058825,54
a075401_mtpleasant_ann_07_15675539.json,75401,Annual,418,0.5478468899521528,229
a075402_annual report m59_275_2007_11884636.json,75402,Annual,51,0.19607843137254904,10
a075405_mtw_e36_506_526_2006a_18660246.json,75405,Annual,92,0.40217391304347816,37
a075406_kw_a_report_e39_1108_2007_15523835.json,75406,Annual,145,0.21379310344827582,31
a075409_c159_06_2006atb_15271896.json,75409,Annual,42,0.4761904761904761,20
